-23.024425	-23.986387	-25.333809
-22.034511	-23.169455	-25.426498
-22.510127	-24.106221	-25.317717
-22.851356	-24.009707	-25.282824
-23.810613	-24.894772	-25.049746
-22.736826	-24.072522	-25.352801
-23.138955	-23.923572	-25.263832
-22.851356	-24.009707	-25.282824
-22.851356	-24.009707	-25.282824
-22.034511	-23.169455	-25.426498
-24.107761	-23.988408	-25.179697
-23.816009	-24.258891	-25.255364
-22.567669	-22.785987	-25.401953
-22.729897	-22.779873	-25.436926
-23.476447	-23.903011	-25.268174
-21.132044	-23.251321	-25.400493
-23.470446	-23.420755	-25.313115
-23.897591	-23.866984	-25.188984
-23.884428	-24.657592	-25.125289
-22.736826	-24.072522	-25.352801
-23.538336	-24.659606	-25.124256
-23.533754	-24.672786	-25.244304
-22.851356	-24.009707	-25.282824
-24.325085	-25.131371	-25.019179
-22.851356	-24.009707	-25.282824
-23.930506	-24.608214	-25.098946
-25.071318	-25.432095	-24.72906
-24.058187	-25.816443	-24.92042
-24.745806	-26.217945	-24.69039
-23.729264	-25.185552	-25.019275
-24.058187	-25.816443	-24.92042
-24.743526	-26.883623	-24.252166
-24.092794	-26.221964	-24.779295
-24.092794	-26.221964	-24.779295
-25.021199	-26.482908	-24.383274
-24.7984	-26.828683	-24.243156
-24.698309	-26.930548	-23.728557
-24.76481	-27.311594	-22.978599
-24.777666	-26.959588	-23.724639
-23.877167	-27.075867	-23.714409
-24.998003	-26.855798	-23.603552
-24.777666	-26.959588	-23.724639
-24.209574	-27.105002	-23.523361
-23.388432	-27.250321	-23.509213
-24.806039	-26.950969	-23.2772
-23.643974	-27.531663	-23.089456
-23.643974	-27.531663	-23.089456
-24.06604	-27.064385	-23.873633
-24.059649	-27.475499	-22.658492
-24.06604	-27.064385	-23.873633
-23.443306	-27.195381	-23.500203
-23.643974	-27.531663	-23.089456
-24.860913	-26.896029	-23.26819
-24.650558	-27.127141	-23.079939
-24.757919	-27.100583	-23.455065
-24.229745	-27.297028	-23.458441
-24.143634	-27.413251	-22.475384
-23.388432	-27.250321	-23.509213
-22.783804	-27.554974	-21.996913
-21.455576	-27.677346	-21.410864
-22.272215	-27.621931	-21.945441
-21.624451	-27.7433	-21.381719
-22.282241	-27.647913	-21.788004
-22.040126	-27.687136	-20.950755
-22.040126	-27.687136	-20.950755
-21.455576	-27.677346	-21.410864
-22.94997	-23.876433	-25.366559
-22.034511	-23.169455	-25.426498
-23.816009	-24.258891	-25.255364
-23.075558	-23.878114	-25.274786
-22.607497	-24.017508	-25.394561
-24.162635	-23.933468	-25.170687
-24.453568	-24.326887	-25.117091
-22.736826	-24.072522	-25.352801
-24.127142	-23.79389	-25.259068
-23.391217	-23.5087	-25.268575
-24.074151	-24.606285	-25.115507
-24.73588	-25.903365	-24.84049
-22.034511	-23.169455	-25.426498
-23.816009	-24.258891	-25.255364
-24.72766	-24.514577	-25.070597
-22.607497	-24.017508	-25.394561
-24.701273	-25.497844	-24.981615
-24.979739	-25.895564	-24.728753
-24.058187	-25.816443	-24.92042
-22.851356	-24.009707	-25.282824
-24.370467	-25.821249	-24.910403
-24.092794	-26.221964	-24.779295
-24.092794	-26.221964	-24.779295
-24.380393	-26.135829	-24.760303
-24.743526	-26.883623	-24.252166
-24.209574	-27.105002	-23.523361
-24.743526	-26.883623	-24.252166
-25.048426	-25.724095	-23.217207
-24.120914	-27.009445	-23.864623
-24.698309	-26.930548	-23.728557
-24.06604	-27.064385	-23.873633
-24.743526	-26.883623	-24.252166
-24.993267	-26.630823	-23.868034
-24.993267	-26.630823	-23.868034
-25.026643	-26.460462	-24.472368
-24.743526	-26.883623	-24.252166
-24.06604	-27.064385	-23.873633
-24.998003	-26.855798	-23.603552
-24.120914	-27.009445	-23.864623
-23.443306	-27.195381	-23.500203
-24.269184	-27.275037	-23.249869
-23.689664	-27.29867	-22.983671
-23.782833	-27.414475	-22.897338
-24.269184	-27.275037	-23.249869
-23.727959	-27.469415	-22.906348
-23.036844	-27.633266	-21.925747
-24.209574	-27.105002	-23.523361
-21.91205	-27.657165	-21.362727
-22.282241	-27.647913	-21.788004
-22.710501	-27.677183	-21.098338
-21.91205	-27.657165	-21.362727
-21.624451	-27.7433	-21.381719
-21.455576	-27.677346	-21.410864
