-16.242295	-16.617202	-22.601693
-15.072284	-17.123989	-22.436532
-16.489931	-16.558197	-22.4659
-16.242295	-16.617202	-22.601693
-17.488003	-16.934752	-22.364219
-16.191353	-17.011189	-22.350589
-16.191353	-17.011189	-22.350589
-17.271458	-16.319745	-22.494778
-15.48167	-17.257071	-22.260686
-16.242295	-16.617202	-22.601693
-16.296191	-16.800052	-22.415955
-16.454591	-17.904228	-21.919658
-16.168009	-17.832234	-22.137341
-16.553095	-17.382865	-22.255004
-16.83753	-17.938706	-21.904524
-16.187361	-18.739838	-21.481769
-16.135316	-18.055382	-21.845295
-16.46799	-18.781566	-21.246317
-16.575196	-18.348233	-21.646402
-16.294948	-18.586465	-21.594105
-14.913893	-19.525227	-19.646524
-16.905708	-18.510327	-20.911119
-15.814571	-18.988102	-21.305395
-15.347199	-19.561885	-19.310253
-16.749783	-19.090163	-20.041375
-16.180205	-19.526031	-19.567419
-16.744398	-19.357765	-19.764347
-17.631263	-18.88495	-20.410126
-14.913893	-19.525227	-19.646524
-15.461262	-19.504748	-19.626538
-15.347199	-19.561885	-19.310253
-16.744398	-19.357765	-19.764347
-16.744398	-19.357765	-19.764347
-15.36659	-19.811058	-19.028868
-16.020009	-19.604522	-18.96979
-16.569165	-19.277993	-20.767661
-15.306074	-19.526136	-19.541513
-17.518601	-18.977934	-18.799517
-17.071051	-18.978617	-20.287246
-15.36659	-19.811058	-19.028868
-16.788407	-19.238002	-19.787554
-15.567192	-19.632616	-19.22659
-15.36659	-19.811058	-19.028868
-16.223106	-19.398072	-19.413066
-17.660323	-18.514921	-19.287158
-15.36659	-19.811058	-19.028868
-15.36659	-19.811058	-19.028868
-16.871015	-19.228606	-19.959937
-16.820094	-19.381153	-19.156258
-16.19843	-19.414091	-18.490009
-16.820094	-19.381153	-19.156258
-17.369967	-18.922327	-19.269107
-16.19843	-19.414091	-18.490009
-16.548279	-17.668171	-22.067811
-17.128252	-17.093812	-22.112051
-16.736071	-17.092903	-22.217062
-17.271458	-16.319745	-22.494778
